date,avg_polarity,std_polarity,article_count,avg_vader_compound,std_vader_compound,positive_ratio,close,high,low,open,volume,daily_return
2012-06-12,0.0,0.0,3,0.1468,0.2543,0.0,27.23212242126465,27.599856300470996,26.794817728720947,27.311632193030547,15816800,1.4439058093017598
2012-06-13,0.0,0.0,8,-0.037,0.1047,0.0,27.102922439575195,27.92783711428889,26.93396392086696,27.49053237839769,17102800,-0.47443963305836556
2012-06-14,0.0,0.0,4,0.0445,0.089,0.0,28.116670608520508,28.146485587977967,27.212244353173865,27.480590542265865,16855000,3.740364793521511
2012-06-15,0.0283,0.1281,3,0.1273,0.2204,0.3333,29.82612991333008,29.915578637849663,28.176300832110293,28.335320365553475,43563800,6.079878121457027
2012-06-18,0.0455,0.0704,6,0.1836,0.2033,0.3333,31.217554092407227,31.883451044587748,29.229807881387792,29.776437331153133,42978900,4.665118079752206
2012-06-19,0.0,0.0,2,0.1366,0.1932,0.0,31.714488983154297,31.982835162538155,30.51190349842741,31.346757014957813,30849000,1.5918444131660436
2012-06-20,0.0893,0.1306,7,0.1299,0.2836,0.2857,31.406391143798828,31.73436919937549,30.959147479074957,31.72443024064134,15553600,-0.9714734471021114
2012-06-21,0.0,,1,0.0772,,0.0,31.644920349121094,32.30087645784274,31.31694229476027,31.47596184259203,21875300,0.7594925638865213
2012-06-22,0.2,0.2092,5,0.0809,0.1108,0.6,32.847503662109375,33.24505440006592,31.863571462220392,32.21142551443876,74834000,3.8002412384699813
2012-06-25,0.1097,0.2916,7,-0.0958,0.2534,0.2857,31.863569259643555,32.81768641519591,31.356691914220733,32.65866688927051,24352900,-2.995461733065641
2012-06-26,0.125,0.3062,6,0.1868,0.2462,0.1667,32.89720153808594,33.23511857912172,32.30087913217593,32.4897136760715,24858700,3.2439312432945844
2012-06-28,-0.0417,0.0722,3,-0.5336,0.114,0.0,31.167858123779297,31.99277074856755,30.71067555455603,31.76418041178708,17713300,-2.699349242330862
2012-06-29,0.0,,1,0.0,,0.0,30.90945053100586,31.793996890154933,30.571533560972263,31.724426083794302,19526900,-0.8290835762508997
2012-07-02,-0.125,0.0,2,0.4215,0.0,0.0,30.58147430419922,31.53559152542428,30.362821019255005,31.05853291481175,14122000,-1.0610872117498227
2012-07-05,-0.0146,0.0536,7,0.0131,0.1588,0.0,31.277183532714844,31.436203065663843,30.82994180716917,31.128102957532956,10032100,0.8653819065860047
2012-07-06,-0.1667,0.2357,2,0.0,0.0,0.0,31.535593032836918,31.704551535796263,31.068473357908125,31.24737081935479,10945600,0.8261917184831713
2012-07-09,0.0,0.0,2,0.0,0.0,0.0,31.97289276123047,32.678545476412665,31.79399721262965,31.90332195416421,17785200,1.3866862371613164
2012-07-10,0.0,0.0,2,0.0,0.0,0.0,31.277183532714844,32.28099551924437,30.96908342458396,32.23130262607119,14269500,-2.175934575926841
2012-07-11,-0.2,0.3464,3,0.3454,0.7268,0.0,30.780244827270508,31.36663002415204,30.362818109077928,31.287120263337364,13030300,-1.5888217841755314
2012-07-12,0.1051,0.2281,13,0.1208,0.273,0.2308,30.62122917175293,31.20761444266908,30.41251673413657,30.511904421618752,11300700,-0.5166159541937554
2012-07-13,-0.0566,0.2048,8,-0.0094,0.23,0.0,30.531782150268555,30.879638128081,30.37276259966788,30.849823147132483,8108300,-0.2921078738631677
2012-07-16,0.1223,0.0885,8,0.1188,0.2201,0.75,28.076913833618164,30.313128209747045,28.037158001457914,30.313128209747045,24672100,-8.040370210190295
2012-07-17,0.0,0.0,8,0.074,0.137,0.0,27.91789436340332,28.41483089262636,26.98365315767853,28.30550424958532,30438600,-0.5663709022906915
2012-07-18,0.15,0.2726,8,0.1742,0.3551,0.375,28.9316463470459,29.110543807111707,27.977527191915744,28.136546735160355,16841800,3.6311906995803778
2012-07-19,0.5,,1,0.0,,1.0,28.82231903076172,29.31925556577485,28.454585160760526,29.22980683781949,13685100,-0.37788142082464393
2012-07-20,0.0182,0.0603,11,-0.0222,0.2352,0.0909,28.583789825439453,29.28943879780769,28.544033992575777,28.82231913563417,11869100,-0.8275850568015941
2012-07-23,-0.025,0.0433,3,0.3429,0.2168,0.0,28.573850631713867,28.822318898076595,27.83838479075968,27.94771143457126,12390700,-0.03477213408817903
2012-07-24,0.0,,1,0.0,,0.0,28.27568626403809,29.26955921678934,27.9278303514427,28.64341819498521,11539800,-1.0434868282850451
2012-07-25,0.0,0.0,4,0.2377,0.3364,0.0,29.160236358642575,29.30931694171351,27.907956048654327,28.21605617308925,17230200,3.1283063701604386
2012-07-26,0.0714,0.189,7,0.0,0.0,0.1429,26.685489654541016,28.05703352063822,26.566224063911488,27.57997494944461,64597400,-8.486716889618384
2012-07-27,0.0,,1,0.25,,0.0,23.564727783203125,24.389644188247303,22.143490993814915,23.047915266908458,123102300,-11.694602241659958
2012-07-30,-0.125,0.1768,2,-0.1706,0.2413,0.0,23.008161544799805,23.892709879737964,22.888897836138742,23.85295404640929,29285900,-2.361861522542341
2012-07-31,-0.0417,0.0481,4,0.0,0.0,0.0,21.576984405517575,23.22681551956962,21.47759861059925,23.22681551956962,56179400,-6.2203020284586685
2012-08-01,0.0,0.0,2,-0.2165,0.3427,0.0,20.7520694732666,21.447781400839585,20.71231553505065,21.36827162874517,44604400,-3.823124291826574
2012-08-02,0.0,0.0,5,-0.2714,0.1564,0.0,19.91721534729004,20.712312969758557,19.698562079364503,20.64274216475034,56374500,-4.022992150503568
2012-08-03,0.0,,1,0.0,,0.0,20.960783004760746,22.024226876553158,19.778073531576105,20.235256125306798,80647000,5.239525903969788
2012-08-06,0.0,0.0,5,-0.2732,0.0,0.0,21.78569984436035,22.014290217264588,21.169497648202604,21.258946384671678,27778900,3.935524924866818
2012-08-07,0.0417,0.1021,6,0.0,0.0,0.1667,20.59305000305176,22.312451911221387,20.374398602922312,22.063983635575998,36782900,-5.474461916895135
2012-08-08,0.2561,0.3226,6,0.1271,0.3761,0.5,20.59305000305176,21.02041574046784,20.09611345176097,20.58311104454644,29537400,0.0
2012-08-09,0.4333,,1,0.5106,,1.0,20.88127326965332,21.040292807993083,20.483724423803917,20.6228660459356,15610700,1.3996142706342418
2012-08-10,0.0,0.0,6,0.0987,0.1529,0.0,21.67637062072754,21.686309578675395,21.000536645572456,21.278821781125256,25794700,3.807705309952203
2012-08-13,-0.0239,0.2612,4,0.0,0.0,0.5,21.46765899658203,22.31245149723453,21.268883621488808,22.014288434594693,24973100,-0.9628531814543373
2012-08-14,0.2096,0.2334,9,0.2738,0.2415,0.5556,20.2551326751709,21.467659054307543,20.12593000797661,21.27882263702746,39308800,-5.648153446093884
2012-08-15,0.0473,0.1439,12,0.1112,0.2105,0.0833,21.07011032104492,21.27882276056956,20.275010709580265,20.513540024320918,47861100,4.023561133583864
2012-08-16,0.0,,1,0.25,,0.0,19.74825668334961,20.35451790401481,19.569359246029236,20.314763971089302,157565300,-6.273596186988328
2012-08-17,0.0,0.0,3,-0.0833,0.1443,0.0,18.933279037475582,19.956968863725677,18.883586147982623,19.887398060170643,129293400,-4.126833365302374
2012-08-20,0.0091,0.0352,15,0.0281,0.1088,0.0667,19.887401580810547,20.00666529497164,18.63512120814378,18.93328238920905,101186600,5.039394081957083
2012-08-21,-0.0286,0.236,7,-0.2877,0.205,0.4286,19.04260635375977,19.857581902981902,18.973035547703574,19.46003308575919,70640600,-4.247891428239292
2012-08-22,0.0357,0.0889,11,-0.1934,0.3756,0.1818,19.320894241333008,19.41034297497929,18.843833696665325,19.241384466498825,49892200,1.4613960001241821
2012-08-23,0.0,0.0,6,0.1307,0.3051,0.0,19.320894241333008,19.60911646423348,19.241384466498825,19.380526098543008,32813700,0.0
2012-08-24,0.0,0.0,3,0.0,0.0,0.0,19.29107666015625,19.559422851291885,19.13205711629717,19.400403307432804,29622200,-0.15432816309800534
2012-08-28,0.3,0.2236,7,0.3779,0.2278,0.7143,19.221508026123047,19.261261968764103,18.83389808097486,18.982978683288568,25417000,0.9921933930805427
2012-08-29,-0.16,0.2191,5,-0.1347,0.1985,0.0,18.98297500610352,19.26125823767291,18.953158133151504,19.20162638743123,16124700,-1.240969333391262
2012-08-30,0.7333,,1,0.6597,,1.0,18.97303581237793,19.33083070070077,18.94321893979692,19.151933256539348,30647500,-0.05235846184485915
2012-08-31,0.0,,1,0.0,,0.0,17.94934844970703,18.58542855091236,17.91953346861133,18.565550633073507,58764200,-5.3954853234559845
2012-09-04,0.1364,,1,0.0,,1.0,17.621368408203125,18.15806075557777,17.44247095907824,17.969224348650133,46622400,-1.8272531865035968
2012-09-05,0.115,0.1692,5,0.0936,0.1485,0.4,18.466163635253903,18.635122151924527,18.068614741812045,18.158063479794297,60781800,4.794152233134796
2012-09-06,0.0,0.0,6,-0.0431,0.1055,0.0,18.843828201293945,19.14199119171665,18.605298946352985,18.62517685818024,46066500,2.045170688940723
2012-09-07,0.6,,1,0.5267,,1.0,18.86370849609375,19.30101313322603,18.66493503969708,18.982974086461557,36371700,0.10550029743128242
2012-09-10,0.0,0.2,3,-0.0695,0.4267,0.3333,18.69474983215332,19.082361575299657,18.436342635276507,18.943218071958466,24797800,-0.8956810585544095
2012-09-11,0.019,0.1247,5,0.2642,0.3805,0.2,19.310955047607425,19.46003563665017,18.73450871315627,18.80407952833205,50508200,3.2961404725207144
2012-09-12,0.0682,,1,0.0,,0.0,20.8017635345459,21.030353884325816,20.15574642202497,20.63280503782543,121584000,7.720014278233123
2012-09-13,0.075,0.0866,4,0.1909,0.2204,0.5,20.58310890197754,21.348391566263363,20.483723118594803,20.831577151758992,65041600,-1.0511350742221204
2012-09-14,0.148,0.2077,5,0.2542,0.3168,0.4,21.865203857421875,21.9447136138042,20.77194328541836,21.000533598059768,72819800,6.22886931974187
2012-09-17,-0.0545,0.2232,3,0.0987,0.1709,0.3333,21.388147354125977,22.610610685690048,21.36826943922356,22.531100921742684,50667600,-2.181806794058161
2012-09-18,-0.025,0.0707,8,-0.0978,0.1827,0.0,21.736003875732425,21.845328619356025,21.23906736357785,21.467657704209987,36760500,1.6263985648076407
2012-09-19,-0.0333,0.5508,3,-0.0966,0.3237,0.3333,23.14730262756348,23.22681239018317,21.636615242127014,21.85526661541561,78782800,6.492908079606696
2012-09-20,0.0457,0.0781,7,-0.0781,0.1333,0.2857,22.45159339904785,23.097610532567263,22.40190050249347,22.878959133800496,57248900,-3.0055736502411667
2012-09-21,-0.0158,0.1186,30,0.0273,0.0834,0.0333,22.719940185546875,23.097611137981836,22.461532946233465,22.82926493996454,51218100,1.195223794273792
2012-09-24,0.0674,0.1211,12,0.2256,0.2794,0.3333,20.66262435913086,21.845332080572327,20.2352585876593,21.646558581613856,79106500,-9.055111103350367
2012-09-25,0.0375,0.075,4,0.0506,0.1012,0.25,20.155744552612305,21.080044824124933,20.09611080942136,21.07010776258869,46291700,-2.453124045177557
2012-09-26,0.0,0.0,3,0.1906,0.3302,0.0,20.4936637878418,20.65268332933138,19.678686268129592,20.02654222601148,38271900,1.6765405730730043
2012-09-27,-0.0409,0.0437,8,0.1366,0.146,0.0,20.195499420166016,20.871333375635423,20.036479888957015,20.861394417977067,30215900,-1.4549100188355535
2012-09-28,0.125,0.1768,2,0.3062,0.433,0.5,21.52728843688965,21.815512508888663,20.374395940218093,20.443966745000683,65486000,6.594484191828354
2012-10-01,-0.0417,0.0645,6,-0.0493,0.1208,0.0,21.855268478393555,22.451592696704022,21.59686125393694,21.944717205923247,51262700,1.5235548242196195
2012-10-02,-0.0165,0.0779,8,-0.2707,0.1408,0.0,22.13355255126953,22.35220393264736,21.68630893519859,21.94471614718821,29341400,1.2733042980052733
2012-10-03,0.0,0.0,2,-0.1366,0.1932,0.0,21.69624900817871,22.352205081694905,21.66643213368709,22.163368667906173,32000100,-1.9757494513267249
2012-10-04,0.0,0.0,6,0.0,0.0,0.0,21.815513610839844,22.26275533374579,21.278821268557884,22.183245567740578,46892100,0.5497014834968672
2012-10-05,0.0648,0.0511,10,0.0,0.0,0.3,20.78188705444336,21.497475027594955,20.75207017802192,21.358333395620008,40529300,-4.738034477826314
2012-10-08,0.08,0.1687,10,0.0,0.0,0.2,20.27500915527344,20.62286509014326,20.03647985881873,20.27500915527344,32236700,-2.439036925963578
2012-10-09,0.0,0.0,8,-0.209,0.2885,0.0,20.10605239868164,20.424091488018497,19.847645164679815,20.26507194335007,27161800,-0.8333251802643771
2012-10-10,0.1333,0.2309,3,-0.1204,0.2085,0.3333,19.51966857910156,19.817831669437748,19.33083404045089,19.80789271019361,39321800,-2.9164542494603762
2012-10-11,0.0281,0.0596,8,0.0403,0.3197,0.125,19.62899398803711,19.837706431915947,19.48985235878455,19.758196658676983,21817300,0.5600782026217388
2012-10-12,0.0,0.0,4,0.0,0.0,0.0,19.4004020690918,19.678685305250934,19.36064623783342,19.628992411840336,18809400,-1.1645625806631976
2012-10-15,0.0248,0.0593,10,-0.0727,0.2243,0.2,19.4004020690918,19.75819507210531,19.37058519564801,19.55942160280055,20189700,0.0
2012-10-16,0.01,0.1025,5,0.0,0.0,0.0,19.360645294189453,19.569359606798372,19.18174785357103,19.55942064946821,21834700,-0.20492758222617757
2012-10-17,0.1233,0.3244,5,0.1724,0.2361,0.2,19.758195877075195,20.354520100609093,19.25132227751695,19.38052494304578,44074500,2.053395312216466
2012-10-18,0.0,,1,0.0,,0.0,18.86370849609375,19.66874696583636,18.77425977723346,19.57929824697607,52157400,-4.527171339663106
2012-10-19,-0.0833,0.0722,3,0.1973,0.1709,0.0,18.88358688354492,18.943218732391724,18.684811526505847,18.88358688354492,34835000,0.10537900039795378
2012-10-22,0.1389,0.1948,6,-0.0541,0.2453,0.5,19.201629638671875,19.31095629567821,18.93328342365414,19.08236591799465,32447300,1.6842285159505366
2012-10-23,0.0183,0.139,15,0.0486,0.1283,0.0667,19.380525588989254,19.678686762862547,18.9829767252707,19.132057312207344,78381200,0.9316706638122341
2012-10-24,0.0841,0.2404,11,-0.0089,0.2551,0.1818,23.087671279907227,24.10142228026284,22.710000342184284,23.98215667612469,228949900,19.128199975258298
2012-10-25,0.1591,0.225,2,0.0,0.0,0.5,22.42177391052246,23.16717864593828,22.33232519061958,23.14730262703052,76142000,-2.8842119298722158
2012-10-26,-0.05,0.1225,6,-0.0423,0.289,0.0,21.805574417114254,22.739813683648,21.745940671509043,22.26275509278026,73175800,-2.7482191902712283
2012-10-31,0.3875,0.3441,8,0.4278,0.2816,0.625,20.98065948486328,21.368269345447843,20.60298668602401,20.69243540703004,99378200,-3.7830460985404435
2012-11-01,0.28,0.2588,5,0.2057,0.3379,0.6,21.080047607421875,21.308639861844764,20.881274124193823,20.95084493810677,37713900,0.47371305287280396
2012-11-02,0.0333,0.0577,3,0.0,0.0,0.0,21.050233840942383,21.557109380234667,20.94090718668445,21.12974361794925,38344400,-0.14143121037827333
2012-11-05,0.0133,0.3179,6,0.0871,0.198,0.1667,21.119802474975582,21.34839282327517,20.79182444177893,20.970721895461185,31806700,0.3304886518547434
2012-11-06,0.0909,0.0787,3,0.2408,0.2085,0.6667,21.040292739868164,21.23906810998048,20.861395285899565,21.10986355070875,29062700,-0.37647006974439456
2012-11-07,-0.3833,0.5485,3,0.1335,0.5153,0.3333,20.344581604003903,20.8216421310529,20.245195810878588,20.72225444226509,33396800,-3.306565856595689
2012-11-08,-0.2,0.3464,3,-0.3608,0.314,0.0,19.867521286010746,20.602987087544907,19.857582328409457,20.394274664904906,34254600,-2.344901100837926
2012-11-09,-0.05,0.6364,2,0.0376,0.7753,0.5,19.092300415039062,19.87746103587404,19.012790646722063,19.83770520388434,42295500,-3.90195062490023
2012-11-12,0.0993,0.2093,10,0.0643,0.1467,0.2,19.947031021118164,20.046418701319013,18.754384545694982,19.032667775462563,67349200,4.476834050892209
2012-11-13,0.1429,0.244,7,0.0,0.0,0.2857,19.738319396972656,19.9867876596912,19.440156344312967,19.48985113425412,71775100,-1.046329270378843
2012-11-14,0.0,0.0,6,-0.105,0.1921,0.0,22.22300148010254,22.362143097206538,19.807889722298256,19.976848212636977,229751000,12.588113674515622
2012-11-15,0.25,0.2887,4,0.244,0.164,0.5,22.034162521362305,22.36214050629481,21.51734815248013,22.20312099212524,78857700,-0.8497455166409984
2012-11-16,-0.0278,0.068,6,0.0823,0.2016,0.0,23.415647506713867,23.78338135327875,22.044103591579947,22.113674398741928,107182200,6.26974128929203
2012-11-19,0.2143,0.2673,7,0.2086,0.1984,0.4286,22.779571533203125,23.972220011749624,22.680183844047164,23.81319857170259,85021300,-2.716456904846909
2012-11-20,0.0,0.0,3,0.2267,0.1963,0.0,22.958465576171875,23.75356317970922,22.560916774403204,22.59073174974697,46655300,0.7853266366665279
2012-11-21,0.0341,0.0631,8,-0.0513,0.5102,0.25,24.17099380493164,24.379708144406823,22.90877449645858,23.077733001495623,89862400,5.281399250036212
2012-11-23,-0.0417,0.0722,3,-0.1204,0.2085,0.0,23.852954864501957,24.528788888968847,23.733689256087928,24.42940119790092,29520900,-1.3157876047479422
2012-11-26,0.0,0.0,4,-0.0506,0.1012,0.0,25.78106689453125,25.93014746969954,24.657989310561224,24.787193865859475,123865000,8.083325696887634
2012-11-27,0.0,0.0,5,-0.0764,0.1707,0.0,25.989782333374023,26.33763831286513,25.304009333310123,25.880457576597596,85760600,0.8095686640766875
2012-11-28,0.4796,0.23,7,-0.3891,0.3677,0.8571,26.1984920501709,26.32769470195442,25.59222893291517,25.78106532767162,49205600,0.8030452664810062
2012-11-29,0.0,0.0,4,0.0129,0.0258,0.0,27.15261459350586,27.351389984983296,25.999721872527036,26.337638900641096,88759700,3.6418987074056997
2012-11-30,0.1364,0.0,4,-0.2108,0.2434,1.0,27.82844352722168,27.82844352722168,26.59604125563848,27.09297774719601,127049600,2.4890013128881394
2012-12-03,-0.0242,0.042,3,-0.0833,0.1443,0.0,26.874330520629883,28.703055347763435,26.814696767563383,27.82844782174304,123526100,-3.42855325580278
2012-12-04,0.0,0.0,4,0.0238,0.0476,0.0,27.291751861572266,27.58991490106169,26.51653212935688,26.89420303791536,72869200,1.5532343796320847
2012-12-05,0.04,0.0548,5,0.2269,0.2302,0.0,27.54022026062012,27.729056663740547,27.092978542487305,27.57997609102961,58976300,0.9104157194016915
2012-12-06,0.0552,0.1636,8,0.2492,0.2935,0.25,26.80475807189941,27.579979808412237,26.655677479094567,27.51040899148081,46001500,-2.670502202817715
2012-12-07,0.0682,0.0729,8,0.0117,0.1349,0.5,27.321571350097656,27.6097954596336,26.6755542128451,26.9041445713762,51751900,1.928065445739069
2012-12-10,0.2766,0.2162,9,0.0899,0.1066,0.7778,27.66942596435547,27.997403996222644,26.93396013215824,27.00353094260545,50608500,1.2731867058465074
2012-12-11,0.0,0.0,2,0.0,0.0,0.0,27.80856704711914,28.066974263538597,27.490527979422083,27.89801577186673,77099100,0.5028694232504849
2012-12-12,0.0,,1,0.0,,0.0,27.41101837158203,27.967586743282016,27.20230594306793,27.82844512427262,46704200,-1.4295906540725323
2012-12-13,0.0083,0.206,6,0.1128,0.2404,0.1667,28.06697654724121,28.57385206349931,27.26193985467248,27.420959401459815,81051600,2.393045624088286
2012-12-14,-0.07,0.1304,5,0.0422,0.3957,0.0,26.645734786987305,28.156422212592087,26.596041894902044,28.007341640673975,91631600,-5.063750838504921
2012-12-17,0.0,,1,0.0,,0.0,26.586105346679688,26.83457362094772,26.15873961163267,26.60598326358013,57742500,-0.22378606101243204
2012-12-18,0.0,0.0,4,-0.1868,0.2511,0.0,27.54022026062012,27.73899562134292,26.73518365145119,26.7948155014031,60512900,3.588772787510197
2012-12-19,0.2262,0.2532,6,0.1668,0.2336,0.5,27.2420597076416,28.047096334317963,26.78487902196393,27.65948645770756,61390300,-1.0826367768919432
2012-12-20,0.0,0.0,4,0.0954,0.1909,0.0,27.192367553710938,27.43089686085512,26.96377530899314,27.32157021754063,35574800,-0.18240967997263935
2012-12-21,0.2929,0.2491,9,0.0939,0.1865,0.6667,26.09910774230957,26.844512564705703,25.95996611540762,26.496656601788345,54555200,-4.020465703260068
2012-12-24,0.3455,0.2697,11,-0.4908,0.2253,0.7273,26.76500129699707,26.794816275002656,26.03947443203794,26.337635586068096,28230100,2.5514035240676636
2012-12-26,-0.0597,0.2838,8,-0.0248,0.2651,0.125,26.34757423400879,27.01346923946088,26.218369678629912,26.864388664199566,33175400,-1.5596003839354
2012-12-27,0.0,0.0,5,0.136,0.1862,0.0,25.8903923034668,26.635797094111663,25.36364079796837,26.387328830563376,43481700,-1.7351955306453615
2012-12-28,0.0,,1,-0.2023,,0.0,25.75125312805176,25.95002851603277,24.995909307651534,25.323887370856397,56574800,-0.5374162499515611
2012-12-31,0.0341,0.0617,12,0.0,0.0,0.25,26.45690155029297,26.824633518962237,25.9500260649148,26.03947479149109,60374500,2.7402488676270265
2013-01-02,0.0,0.0,3,-0.0911,0.1577,0.0,27.82844352722168,28.007340967488357,27.25199727284144,27.271875187462683,69846400,5.184061233782389
2013-01-03,0.0,0.0,3,0.1204,0.2085,0.0,27.599855422973636,28.29556542989055,27.42095796827252,27.709180170886867,63140600,-0.8214189342800937
2013-01-04,0.2286,0.3904,7,-0.0917,0.4443,0.2857,28.583789825439453,28.752748323785188,27.65948756364588,27.838385020207536,72715400,3.5649983936032026
2013-01-07,-0.025,0.05,4,0.247,0.2852,0.0,29.23974609375,29.607479967495856,28.47446336707785,28.51421920020171,83781800,2.2948540844879517
2013-01-08,0.125,0.25,4,0.0903,0.1806,0.25,28.88195037841797,29.41864273675196,28.68317690529096,29.32919401036296,45871300,-1.2236621829233685
2013-01-09,0.0,0.0,2,0.0,0.0,0.0,30.402576446533203,30.41251540441311,29.309315723354693,29.488213173868207,104787700,5.264970156764481
2013-01-10,0.25,,1,0.2732,,1.0,31.108226776123047,31.257309255277885,30.094477670977454,30.412516754604503,95316400,2.32102147931712
2013-01-11,0.0,0.0,5,0.0,0.0,0.0,31.525653839111328,31.76418315403952,30.909453582795784,31.08835104290755,89598000,1.3418542496568042
2013-01-14,0.0125,0.025,4,0.1005,0.201,0.0,30.760372161865234,32.01265055728605,30.432394125795508,31.88344978841417,98892800,-2.4274886768460013
2013-01-15,0.0,0.0,6,0.0,0.0,0.0,29.91558074951172,31.51571515469081,29.69692745384641,30.452271238850432,173242600,-2.746362781009637
2013-01-16,-0.1014,0.1148,6,-0.0326,0.4498,0.0,29.667110443115234,30.16404696009987,29.34907137555105,30.02490344629376,75332700,-0.8305715622804355
2013-01-17,0.0,0.0,8,0.2752,0.2279,0.0,29.95533561706543,30.233620776698032,29.84601086150401,29.895703759880785,40256700,0.9715309972733843
2013-01-18,-0.0489,0.1856,4,-0.1277,0.4889,0.25,29.478271484375,30.25349306620995,29.090661641288627,30.124288521406356,49631500,-1.59258483626753
2013-01-22,0.0625,0.1768,8,0.0199,0.155,0.125,30.54171562194824,30.700735143979127,29.5577816185088,29.56772057559351,55243300,3.607552559982752
2013-01-23,0.1,0.0,3,0.3612,0.0,0.0,30.631166458129883,31.307000421324776,30.611288542585942,30.90945158875789,48899800,0.2928808495530788
2013-01-24,0.0,0.0,3,0.0,0.0,0.0,30.88957405090332,31.297061846224565,30.62122787476619,31.078410459554892,43845100,0.8436100307399608
2013-01-25,0.425,0.4763,3,0.2955,0.0386,0.6667,31.346757888793945,31.7343677838231,30.93926818152072,31.21755332667592,54363600,1.4800587315876523
2013-01-28,0.0,,1,0.0,,0.0,32.27105712890625,32.310809167013815,31.61509921291203,31.684670018755977,59682500,2.948627872111542
2013-01-29,0.5,,1,0.4404,,1.0,30.60135078430176,31.873507019574504,30.52183912393489,31.803936212415817,72976500,-5.17400572883272
2013-01-30,-0.0677,0.0958,2,-0.1003,0.1418,0.0,31.048593521118164,31.29706178095009,30.690798620348225,30.790186303413478,87682100,1.461513055318564
2013-01-31,0.0,0.0,3,0.0,0.0,0.0,30.79018783569336,31.27718542171998,28.56391234428773,28.97140015903781,190744900,-0.8322621288756493
2013-02-01,0.7,,1,0.2732,,1.0,29.54784393310547,30.829941017278443,29.448456253643155,30.82000205976598,85856700,-4.034869514981365
2013-02-04,0.0,0.0,4,0.0685,0.2303,0.0,27.93777275085449,29.021094554489856,27.838385064200686,28.881951034909545,92362200,-5.449031022013262
2013-02-05,-0.0417,0.0645,6,-0.0455,0.1115,0.0,28.464523315429688,28.782562385554336,27.86820100677716,28.08685239357226,47948200,1.8854422264533932
2013-02-06,0.0,0.0,5,-0.1501,0.3651,0.0,28.872011184692383,29.11054238355721,28.484401303946232,28.563911071680373,38375900,1.4315640024851861
2013-02-07,0.0,0.0,6,0.0,0.0,0.0,28.474462509155277,28.971399034256283,28.096791584169967,28.93164509799265,34540100,-1.376934474685576
2013-02-08,0.0455,0.0787,3,0.0,0.0,0.3333,28.37507438659668,28.991276502292827,28.33532045094726,28.71299137009741,37708800,-0.3490430153919144
2013-02-11,0.0,0.0,5,0.1184,0.1621,0.0,28.08685111999512,28.504277854521412,27.8681997431146,28.43470704804408,37361800,-1.0157621533415373
2013-02-12,0.0729,0.1147,6,0.0792,0.1248,0.3333,27.20230484008789,27.98746352422793,26.93395867516843,27.500465981779087,93498700,-3.1493251989273996
2013-02-13,-0.0167,0.0183,6,0.3625,0.1548,0.0,27.738994598388672,28.14648236674705,27.14267043387374,27.19236522005297,50164000,1.9729569294064442
2013-02-14,-0.125,0.1768,2,-0.0514,0.0726,0.0,28.325382232666016,28.45458489647794,27.83838466035581,27.848323618443253,35615800,2.1139469644346986
2013-02-15,0.0,0.0,4,0.0,0.0,0.0,28.146482467651367,28.57384815201353,27.917892137394205,28.34525782175637,33109300,-0.6315881760929343
