date,avg_polarity,std_polarity,article_count,avg_vader_compound,std_vader_compound,positive_ratio,close,high,low,open,volume,daily_return
2013-03-20,0.5,0.0,7,0.0629,0.1665,1.0,23.0384578704834,23.176753761651533,22.924567684216964,23.054728340417867,35447800,0.4967266643009838
2013-03-21,0.016,0.0358,5,0.0,0.0,0.0,22.86763000488281,23.071006290087,22.818818579254508,22.86763000488281,34233200,-0.7414900188239204
2013-03-22,0.0205,0.0356,3,0.3497,0.1572,0.0,22.981521606445312,23.05473719764113,22.85949613833161,22.93271172952744,28720900,0.49804724642730225
2013-03-25,0.6111,0.3516,9,0.4284,0.4054,0.8889,22.908308029174805,23.062874463247407,22.74560635629436,23.022198269208225,44154000,-0.3185758476931033
2013-03-26,0.0,0.0,7,0.0455,0.1203,0.0,22.908308029174805,23.05473922443957,22.867633386773765,22.97338838799935,27824300,0.0
2013-03-27,0.0489,0.1559,5,-0.0764,0.1707,0.4,23.079137802124023,23.1442181408182,22.843220604584083,22.8920304706953,36047400,0.7457110002696776
2013-03-28,0.2438,0.3799,4,0.3182,0.2217,0.5,23.274391174316406,23.315065825729853,22.989663959506803,23.03847385153064,55453800,0.8460167527333473
2013-04-01,-0.0847,0.1005,9,-0.2382,0.447,0.0,23.274391174316406,23.315065825729853,23.07101481397219,23.29879534450908,29201100,0.0
2013-04-02,0.025,0.0612,6,-0.0636,0.1559,0.1667,23.42895126342773,23.46962745809828,23.20117077982536,23.25811590072595,28456500,0.6640779041381828
2013-04-03,-0.0871,0.209,8,-0.0125,0.2844,0.125,23.23370742797852,23.55097550222227,23.217438503678263,23.388273846115837,35062800,-0.8333443236701155
2013-04-04,0.0,0.0,3,0.0,0.0,0.0,23.266246795654297,23.27438203306949,22.997790167504505,23.09540991321104,45263200,0.14005241211134667
2013-04-05,0.0,,1,0.3182,,0.0,23.34759521484375,23.412675555828244,22.86762711821896,22.957111617299063,50927300,0.34964134913519906
2013-04-08,0.0148,0.1412,8,-0.0658,0.1862,0.125,23.25811195373535,23.37200217620893,23.16049065473092,23.37200217620893,34759500,-0.3832654296298088
2013-04-09,0.0,0.0,3,0.2689,0.2564,0.0,24.0878849029541,24.25872021778806,23.331324962088893,23.37199959372429,77733800,3.567671145746143
2013-04-10,0.0009,0.1161,5,-0.1053,0.2355,0.0,24.632936477661133,24.66547587677912,24.014672378040068,24.055347014847037,71116700,2.262762284455233
2013-04-11,0.0,0.0,2,-0.1012,0.143,0.0,23.5428409576416,23.75435249615425,23.372004058534525,23.67300166570508,130923200,-4.425357573621424
2013-04-12,0.0277,0.0384,11,0.2069,0.2144,0.0,23.42081451416016,23.60792033026847,23.31505797348122,23.469624389745377,62886300,-0.5183165604397244
2013-04-15,-0.04,0.0894,5,-0.1565,0.2166,0.0,23.339468002319336,23.57538373763125,23.19303679685209,23.306927044820725,56332900,-0.347325716582747
2013-04-16,0.1081,0.2246,9,0.0489,0.1468,0.1111,23.56724166870117,23.70553759471696,23.347596475789587,23.51029656121899,52797300,0.9759162734951587
2013-04-17,-0.175,0.35,4,-0.1356,0.2712,0.0,23.45335578918457,23.62419269484881,23.26624995811647,23.469626266226516,52840700,-0.4832380518584256
2013-04-18,0.1857,0.234,7,0.0867,0.1081,0.4286,23.42081451416016,23.575379378786344,23.184897270828657,23.55097521681272,56906600,-0.13874890790432914
2013-04-19,0.0,0.0,2,0.2202,0.3114,0.0,24.218042373657227,24.60038913588042,24.08788170772433,24.09601694329983,99790700,3.4039288386621402
2013-04-23,0.0,0.0,5,0.0,0.0,0.0,24.89326286315918,25.13731383615909,24.714290701430212,24.974613704705234,59126900,-0.7460149125412041
2013-04-24,-0.067,0.0802,9,0.1119,0.3132,0.0,25.8369197845459,25.967080464436798,24.89325407951805,24.90952455241384,90946600,3.7908125044679775
2013-04-25,0.1194,0.1939,6,0.2198,0.332,0.3333,25.983348846435547,26.715502999814337,25.657947172893596,25.796241526466048,110700200,0.5667434938480209
2013-04-26,0.0,0.0,8,0.0,0.0,0.0,25.861326217651367,26.01589105957394,25.58473437723302,25.950810717807133,47799300,-0.46961856035320215
2013-04-29,0.039,0.0665,7,0.0,0.0,0.2857,26.52840232849121,26.585347438347448,25.845057906940603,25.86946206737164,59116400,2.579435042215805
2013-04-30,0.0,,1,0.0,,0.0,26.927024841308597,26.935161632340613,26.259950727403112,26.48773432715179,75165200,1.5026254045810816
2013-05-01,0.2679,0.2519,7,0.2738,0.2948,0.5714,26.617889404296875,26.91075175375651,26.52026655229309,26.788724740389707,54330900,-1.1480489910548175
2013-05-02,0.106,0.2455,8,0.2905,0.2427,0.25,26.975831985473636,26.98396567193496,26.34943261656677,26.54467522767484,46059500,1.3447444150811672
2013-05-03,0.0247,0.0605,6,0.113,0.1771,0.1667,27.244287490844727,27.268691651088886,26.91075051997977,27.032774424476287,46784600,0.9951704381746307
2013-05-06,0.096,0.0876,5,0.0,0.0,0.6,27.45580291748047,27.585963636810064,27.049050281665945,27.18734468827024,40978300,0.776366152746033
2013-05-07,0.4167,0.2041,6,-0.0842,0.0412,0.8333,27.09785842895508,27.48834053958965,27.04091331510895,27.374450311897395,43078300,-1.3037116037043384
2013-05-08,-0.0056,0.0187,11,-0.0143,0.1917,0.0,26.83753967285156,27.040915986184466,26.56094776258776,26.90261847941444,51595700,-0.9606617319447008
2013-05-09,0.0173,0.0947,6,-0.2202,0.2412,0.3333,26.5690860748291,26.845678033242063,26.512140945444976,26.72365098268933,46417800,-1.0002913877162234
2013-05-10,0.1143,0.1952,7,0.2463,0.2305,0.2857,26.593481063842773,26.61788832749428,26.29248504053061,26.57721058916702,36394900,0.09181719290218826
2013-05-13,0.0,,1,0.25,,0.0,26.87008476257324,26.90262572625847,26.4796025081818,26.52841395370964,36027600,1.0401184337861746
2013-05-14,0.038,0.2396,8,0.1708,0.3273,0.25,27.46810531616211,27.46810531616211,26.870082499672225,26.919236215767484,56870100,2.2255998031753155
2013-05-15,0.0,0.0,4,0.0,0.0,0.0,27.73024177551269,27.7712047526844,27.38617526753249,27.40255983339389,46303900,0.9543303272408155
2013-05-16,0.0,,1,0.0,,0.0,27.91867446899414,27.97601891112224,27.48449110354721,27.55822011843158,59382900,0.6795205574004148
2013-05-17,0.0,,1,-0.4215,,0.0,28.56583404541016,28.56583404541016,27.93504236301483,27.95962077274299,60666700,2.3180168425787517
2013-05-20,0.0,,1,0.0,,0.0,28.737869262695312,28.754250701809905,28.41018422975411,28.451144077612746,54020800,0.6022411843871645
2013-05-21,0.1417,0.2245,6,0.0455,0.1115,0.3333,28.54945182800293,28.893521467161555,28.44295683555738,28.754254217371777,48702400,-0.6556416308044377
2013-05-22,0.075,0.15,4,0.3068,0.2806,0.25,28.35284996032715,28.541267827907888,28.148047522734537,28.500307965396804,66047500,-0.6886362262232382
2013-05-23,0.1321,0.3137,4,0.0488,0.2704,0.25,27.976015090942383,28.30369712620905,27.77121264701173,28.0415502479808,51102700,-1.3290899148129864
2013-05-24,0.0,0.0,2,0.0,0.0,0.0,28.074316024780277,28.08250674653957,27.771209319095625,27.78759076261422,33174400,0.35137575354582395
2013-05-28,0.0562,0.2045,4,0.1782,0.2412,0.25,28.6887321472168,28.81980561112316,28.18901358949944,28.19720431378952,48212100,2.1885346089792534
2013-05-29,0.14,0.2006,5,-0.0265,0.4096,0.4,28.57403945922852,28.68872833427385,28.320083289458506,28.459350584183174,38412200,-0.3997830486189957
2013-05-30,0.0,0.0,2,0.0,0.0,0.0,28.69692039489746,28.877147564103904,28.51669635072863,28.54946237009903,51131000,0.4300439769612474
2013-05-31,0.0,0.0,3,0.0,0.0,0.0,28.590421676635746,28.90171913325984,28.5003081036519,28.52488339627033,56165700,-0.3711154953081719
2013-06-03,-0.1438,0.1688,4,-0.2538,0.2957,0.0,29.15566062927246,29.18842975298629,28.533062903887863,28.60678874469053,51252600,1.977022091628089
2013-06-04,0.0,0.0,4,0.0903,0.1806,0.0,28.664146423339844,29.278553647868076,28.48391930413314,29.1802462419171,65529500,-1.68582771003698
2013-06-05,0.0,0.0,5,0.0661,0.0942,0.0,28.49211311340332,28.582226682773133,28.205390960896725,28.34465511353219,46025100,-0.600168961586256
2013-06-06,0.0,0.0,4,0.074,0.148,0.0,28.639562606811523,28.76244527855147,28.25453627709625,28.541258344441257,37618500,0.5175098555215252
2013-06-07,-0.075,0.1753,8,-0.0957,0.2888,0.0,29.22120475769043,29.3113183131588,28.721489529701778,28.877138227760216,40757300,2.030904448032911
2013-06-10,0.0033,0.0855,8,0.0991,0.2802,0.125,29.057373046875,29.204831063115247,28.787032308755403,29.09013906434372,35994500,-0.5606603566621016
2013-06-11,0.0,0.0,4,-0.1819,0.2848,0.0,28.5412654876709,28.8197969049602,28.410192063360466,28.71329877113392,39435900,-1.776167303119669
2013-06-12,0.0,,1,0.0,,0.0,28.672340393066406,28.893527393960227,28.549457684224137,28.78702925463273,37372700,0.45924699958426185
2013-06-13,0.1917,0.2458,6,-0.0257,0.0399,0.5,28.44296264648437,28.688724938929195,28.336464507244685,28.66414964719584,45654900,-0.7999965940607479
2013-06-14,0.0,0.0,3,0.1589,0.2752,0.0,28.180818557739254,28.41838702629339,28.05793583690573,28.303698153535382,53192600,-0.9216483247659113
2013-06-17,-0.1,0.2,4,0.2053,0.3557,0.0,28.672340393066406,28.80341382414751,28.369233669635804,28.41838425314303,49670100,1.7441716049520606
2013-06-18,0.4167,0.2041,6,0.3349,0.1641,0.8333,28.65595054626465,28.811599240435065,28.590415405311614,28.647759825534216,28616500,-0.05716257053687279
2013-06-19,0.0,,1,0.0,,0.0,28.336456298828125,28.746061042595493,28.33645629882812,28.639562934205845,30816200,-1.1149315983104646
2013-06-20,-0.0036,0.0094,7,-0.073,0.3298,0.0,27.435340881347656,28.123477321228773,27.337033443480525,28.0661297532874,54493700,-3.1800568425972675
2013-06-21,0.103,0.2436,6,0.0987,0.1529,0.1667,27.255111694335938,27.631947469932356,27.07488452990394,27.57460303125627,85338500,-0.656923446991875
2013-06-24,0.0,0.0,5,0.0,0.0,0.0,27.62374687194824,28.016967078750803,26.68165464468792,26.98476130148723,56109000,1.3525359270089021
2013-06-25,-0.0173,0.0634,7,0.1143,0.1823,0.0,27.58278465270996,28.16442582097906,27.41075139345015,27.91866357560269,44073400,-0.1482862532304563
2013-06-26,0.0495,0.0883,9,0.0141,0.3765,0.4444,28.139841079711918,28.24633917460154,27.763005513223444,27.95142329646768,48665900,2.0195800895948635
2013-06-27,0.1727,0.3405,6,0.4246,0.3289,0.8333,28.361032485961918,28.49210588313711,28.262728219339596,28.27911278461603,28993100,0.7860435516441999
2013-06-28,0.0,0.0,5,-0.204,0.1862,0.0,28.295503616333008,28.50030604009042,28.13166105231968,28.164430190129742,65545500,-0.23105248252631716
2013-07-01,0.0273,0.061,5,0.0764,0.1707,0.2,28.148038864135746,28.66414172312149,28.12346357919612,28.467530068495797,31055400,-0.5211596662027307
2013-07-02,0.0,0.0,4,-0.2111,0.3816,0.0,27.80397224426269,28.21357703756376,27.55001927243944,28.189001749977397,37630000,-1.2223466847327669
2013-07-03,0.1875,0.2394,4,0.1012,0.1168,0.5,27.861312866210938,28.15622877717943,27.525437106504857,27.57459080001165,15994400,0.2062317622981924
2013-07-05,0.0417,0.189,8,0.0905,0.1191,0.125,28.0251579284668,28.04973633996787,27.5090581624907,27.92685365757179,26085900,0.5880737316387163
2013-07-08,-0.0278,0.0417,9,0.0,0.0,0.0,28.123470306396484,28.33646345190624,27.83674503835849,28.13985175025056,32396900,0.3508004421620914
2013-07-09,0.2417,0.2593,8,0.2343,0.2872,0.5,28.139841079711918,28.34464342563423,27.96780785914576,28.328261987991947,25318500,0.058210360019872454
2013-07-10,0.2,0.2739,5,0.2528,0.1542,0.4,28.426570892333984,28.51668443929674,28.11527040056347,28.131654965923637,29658800,1.0189460978469844
2013-07-11,0.0381,0.0295,6,0.3404,0.2637,0.0,29.237594604492188,29.303132883954145,28.590421282509805,28.67234100680008,53638300,2.8530479994578473
2013-07-12,0.175,,1,0.0,,1.0,29.22120475769043,29.27035845841043,28.90171351560192,29.147478894165328,35501200,-0.05605743914117722
2013-07-15,0.025,0.05,4,0.2974,0.3434,0.0,29.630809783935547,29.671772764036668,29.147479119123258,29.21301426221912,34142600,1.401739009878833
2013-07-16,0.0,0.0,9,0.1529,0.2294,0.0,29.712736129760746,29.84380955647586,29.45877999829652,29.499739858200552,36378500,0.276490404489782
2013-07-17,-0.2,0.3,9,-0.0257,0.0386,0.0,29.278545379638672,29.811029615501457,29.07374302929856,29.770069770440607,37285100,-1.4612950763803312
2013-07-18,0.1429,0.244,7,-0.0147,0.0388,0.2857,29.03278350830078,29.40142840771523,28.852559543615232,29.26216429295657,49547100,-0.8393923542007742
2013-07-19,0.0,0.0,3,-0.0344,0.0298,0.0,25.723182678222656,26.76357774542913,25.411883698964004,26.54239389012725,248428500,-11.399529876740466
2013-07-22,0.0,0.0,6,-0.0129,0.0315,0.0,26.22289657592773,26.22289657592773,25.88702234467557,25.96894361297723,79040700,1.9426596776771943
2013-07-23,0.0,0.0,3,0.0,0.0,0.0,26.067249298095703,26.247476410633563,25.97713574182677,26.140978287312407,65810400,-0.5935548629471765
2013-07-24,0.0045,0.0148,11,-0.2448,0.4118,0.0,26.181943893432617,26.370361768365296,26.12459945867212,26.24748217603737,52803100,0.43999500685825144
2013-07-25,0.04,0.0669,6,0.0602,0.1475,0.1667,25.714990615844727,25.927985314022987,25.60030176394813,25.903410024341383,63213000,-1.7834935384802297
2013-07-26,0.1591,0.1837,4,0.201,0.232,0.5,25.90341186523437,25.90341186523437,25.56753444470443,25.608495867948832,38633600,0.7327292169943211
2013-07-29,0.0,0.0,7,0.2502,0.3134,0.0,25.83788108825684,25.887033244927032,25.72319063933452,25.780535082536232,28870700,-0.25298125713502095
2013-07-30,0.1583,0.3556,6,0.0,0.0,0.3333,26.09183692932129,26.313022425842696,25.846073009547897,26.034492483463183,45799500,0.9828818400277939
2013-07-31,0.3086,0.2446,7,-0.1864,0.2279,0.7143,26.083635330200195,26.255668606356306,25.977137200897307,26.19013189698468,43898400,-0.03143358263087981
2013-08-01,0.1364,0.0,2,0.3818,0.0,1.0,25.94437026977539,26.288438393124103,25.887025842970345,26.263863103075337,42557900,-0.5339173725663948
2013-08-02,-0.0583,0.0904,6,0.4319,0.2949,0.0,26.12460327148437,26.132795558005608,25.862456352880404,25.960762228616336,29199900,0.6946902153911472
2013-08-05,0.0,0.0,7,-0.0574,0.1519,0.0,25.968942642211918,26.21470487541163,25.91978894555744,26.132783610172336,30984000,-0.5958392081779951
2013-08-06,0.0457,0.0643,7,0.0,0.0,0.2857,25.87063789367676,25.94436687922464,25.70679535634408,25.846061044321385,36331500,-0.37854736671243394
2013-08-07,0.0,0.0,13,0.0193,0.2093,0.0,26.26386070251465,26.296626711239178,25.600299806516567,25.837871338729823,38078600,1.5199579169789201
2013-08-08,0.0,0.0,6,0.276,0.2195,0.0,26.943798065185547,27.091256014845907,26.25566200844921,26.41131380255516,59034400,2.5888705791292876
2013-08-09,0.0,0.0,4,0.0,0.0,0.0,26.788158416748047,26.95200098543583,26.599740556520068,26.84550284703321,26800700,-0.5776455422541349
2013-08-12,0.0,0.0,8,0.0,0.0,0.0,26.927413940429688,27.00933676104135,26.591538188512043,26.591538188512043,25493700,0.5198398542938909
2013-08-13,0.0,0.0,6,-0.0377,0.0924,0.0,26.58918190002441,26.85317601155033,26.57268187467179,26.82017596084508,39464100,-1.2560880935448604
2013-08-14,-0.0141,0.0469,11,0.065,0.1803,0.0,26.688175201416016,27.52140905727188,26.151938613633416,26.51492967984276,48519600,0.37230668383789745
2013-08-15,-0.0434,0.0791,7,-0.0013,0.266,0.0,26.22618865966797,26.547931260344637,25.442454827703557,26.399434191254205,33338000,-1.731053315790343
2013-08-16,0.04,0.1265,10,-0.0128,0.0405,0.3,26.234432220458984,26.391179272414146,26.118935220875503,26.226183783513253,32866300,0.031432553536436814
2013-08-19,0.0182,0.0603,11,0.1397,0.2651,0.0909,25.89619445800781,26.37468413949773,25.8879444460045,26.20143860801484,27902500,-1.2892894330962523
2013-08-20,0.0,0.0,4,0.0194,0.0129,0.0,26.085941314697266,26.31693535426296,25.87969573735425,25.937444247245672,22979600,0.7327210065445788
2013-08-21,0.0812,0.1625,4,0.0299,0.4678,0.25,26.077693939208984,26.40768500808492,26.01994542347925,26.077693939208984,37409100,-0.03161616975514425
2013-08-22,0.0298,0.1116,6,-0.0299,0.3514,0.1667,26.72117805480957,26.80367817879098,26.481932415850387,26.556180953904686,31169900,2.4675652574980056
2013-08-23,0.0859,0.1018,9,0.2269,0.2691,0.4444,28.66812896728516,29.039371554546307,28.04939237086893,29.01461995069085,225493800,7.286171696779498
2013-08-26,0.0,0.0,4,0.0,0.0,0.0,28.17314910888672,28.60213717057476,28.074148958905187,28.379394700761267,72786800,-1.7265858506611664
2013-08-27,0.0498,0.0533,8,0.0787,0.1695,0.0,27.438915252685547,28.131900645417208,27.34816982555571,27.653412454777296,58522300,-2.6061476243334547
2013-08-28,0.1333,0.2309,3,0.0,0.0,0.3333,27.24091911315918,27.719407266713112,27.224419087580344,27.54616171872245,44257400,-0.721588800807238
2013-08-29,0.0,0.0,8,-0.0064,0.0119,0.0,27.67815971374512,27.71940820556024,27.059422895343697,27.16667149170957,45284700,1.6050875477792603
2013-08-30,0.0,0.0,6,0.0795,0.2118,0.0,27.55441093444824,27.62040788402758,27.298665280565995,27.5296593246804,42790200,-0.44709901444577316
2013-09-03,0.0,0.0,16,0.0434,0.0396,0.0,26.30043601989746,26.45718310337538,25.81369789225462,26.19318900922031,154507000,-4.550904454223225
2013-09-04,0.2955,0.2795,11,0.267,0.3685,0.6364,25.73944854736328,25.962192573848228,25.66520001402534,25.89619405238438,142320600,-2.132996852636848
2013-09-05,0.0192,0.2095,13,0.0534,0.0371,0.1538,25.76419448852539,25.937441573871958,25.533200472768264,25.656947491713684,71644900,0.09614013725498527
2013-09-06,-0.0008,0.003,14,0.0079,0.2304,0.0,25.69819641113281,25.896191959522888,25.681696388718123,25.830193443392865,75434900,-0.25616200584875903
2013-09-09,0.0,0.0,9,0.0515,0.0386,0.0,26.11893844604492,26.226187021925742,25.73944735853753,25.755945807994827,49628500,1.6372434398930658
2013-09-10,0.0,0.0,8,0.0579,0.0357,0.0,26.72117805480957,26.729429640736683,26.226189899152867,26.31693688847448,56881200,2.305758367663846
2013-09-11,0.0333,0.1291,15,-0.0144,0.1466,0.0667,27.00992202758789,27.16666753246469,26.836673351920364,26.869673399386343,39087500,1.0805809990340087
2013-09-12,0.025,0.0791,10,0.054,0.0373,0.1,26.96866798400879,27.04291651064133,26.886171019775947,26.993419590924606,32860200,-0.15273662595902682
2013-09-13,0.0,0.0,2,0.0,0.0,0.0,27.24916648864746,27.282166538516854,26.82017528151921,27.03467245861232,40899000,1.0400903181610355
2013-09-16,0.0,0.0,8,0.0386,0.0413,0.0,27.05942153930664,27.636909836953087,27.0016730242478,27.537912832146223,52839700,-0.6963330398376488
2013-09-17,0.0,0.0,8,0.0482,0.04,0.0,27.16666603088379,27.612157205877708,27.141917570181093,27.57090557529646,84716500,0.39632957940864966
2013-09-18,-0.0294,0.083,17,0.05,0.038,0.0,27.488405227661133,27.554405310828237,27.084165732962774,27.2161627522398,64099900,1.1843160894737137
2013-09-19,0.0,0.0,12,0.1027,0.2112,0.0,27.75239372253418,27.785393757525807,27.488399736714275,27.62039672962423,42026600,0.9603630792207607
2013-09-20,0.0419,0.1056,12,0.1555,0.1972,0.0833,27.051176071166992,27.62041284514736,26.96867593555205,27.56266432374609,102904900,-2.526692502196015
2013-09-23,0.0,0.0,7,0.0772,0.0,0.0,27.00992202758789,27.19966757993067,26.81192488984975,26.844924937315728,39826100,-0.15250369695782862
2013-09-24,0.0091,0.0352,15,0.1194,0.1684,0.0667,26.77066802978516,27.117158978617237,26.52317404532556,27.117158978617237,40685000,-0.8858004016389143
2013-09-25,0.0227,0.0754,11,0.0351,0.0403,0.0909,26.820167541503903,27.05941311342635,26.729422151138174,26.803670668388,28907500,0.184902041531676
2013-09-26,0.05,0.1414,8,0.092,0.1748,0.125,27.034677505493164,27.22442310707728,26.886180400417143,26.92742889692525,28504000,0.799808441380212
2013-09-27,0.0,0.0,2,0.0,0.0,0.0,27.447168350219727,27.84315957542317,27.11717408902093,27.125425676433085,55348000,1.5257842252519804
2013-09-30,-0.2,,1,-0.5267,,0.0,27.45541000366211,27.480161612721517,26.97692190496933,27.224415966159235,39839500,0.030027335924853737
2013-10-01,-0.0667,0.1155,3,-0.0769,0.4167,0.0,27.70290756225586,27.727656024570518,27.47191037477393,27.51315886098428,36718700,0.9014527867576394
2013-10-02,0.0,0.0,2,0.0,0.0,0.0,27.9833927154541,28.074141254504013,27.463656232443537,27.52140473055582,46946800,1.012475504846977
2013-10-03,0.0,,1,0.0,,0.0,27.933897018432617,28.04939401969041,27.570902846414096,27.95039703962048,38703800,-0.17687525427947381
2013-10-07,0.2292,0.1898,8,0.3662,0.3032,0.625,27.471899032592773,27.81014151516161,27.389402094232167,27.719392994731063,35069300,-1.711975949874922
2013-10-08,0.0,0.0,2,0.2553,0.361,0.0,27.232664108276367,27.49666133733965,27.059418582033523,27.480161313832085,41017600,-0.8708350450494007
2013-10-09,0.0682,,1,0.0,,0.0,27.28216552734375,27.513159573752137,27.191416967095357,27.28216552734375,35878600,0.18177222349808897
2013-10-10,0.0,,1,0.0,,0.0,27.851396560668945,27.958645123506653,27.438905477354755,27.480157103331944,42875100,2.086458396254054
2013-10-16,0.0533,0.0924,3,0.0,0.0,0.3333,28.57738494873047,28.791882098426456,28.511388004479247,28.544384903076075,35111600,0.43490702881054943
2013-10-17,0.08,0.1131,2,0.0,0.0,0.5,28.80837631225586,28.866127960343487,28.354636741135707,28.420636826345977,31359200,0.8083012631834752
2013-10-18,0.0,,1,0.0,,0.0,28.841371536254883,28.866123137602056,28.321635113815503,28.725874553490577,41811700,0.11453343861307363
2013-10-21,0.0,,1,0.1531,,0.0,28.86612892150879,29.03937443036845,28.80012883410089,28.857877337054116,27433500,0.08583983331993394
2013-10-22,0.0,0.0,2,0.148,0.2093,0.0,28.52789306640625,28.95688114745853,28.478392989181085,28.890884191549773,40438500,-1.1717395706998035
2013-10-23,0.0,,1,0.0,,0.0,27.851396560668945,28.45363631171801,27.777148039790102,28.33813616486198,58600500,-2.3713510989492925
2013-10-25,0.0,,1,0.128,,0.0,29.476606369018555,29.938597420182614,29.26211243454816,29.600354927365387,113494000,5.960820725390881
2013-10-28,0.0,,1,0.4588,,0.0,29.34461975097656,29.47661679125784,29.097125693831384,29.377619797811303,38383600,-0.4477673460426601
2013-10-29,0.0,,1,0.0,,0.0,29.303373336791992,29.46837043556813,29.088876164265645,29.394121898471763,31702200,-0.14055869367056717
2013-10-30,0.0,,1,0.4648,,0.0,29.31987190246582,29.526117478909068,29.22912334530156,29.311620317055755,36997700,0.05630261568934092
2013-10-31,0.0,0.0,4,-0.032,0.064,0.0,29.212617874145508,29.44361186962909,29.15486937527461,29.418863412129323,41682300,-0.3658066061035248
2013-11-05,0.0,,1,0.296,,0.0,30.227352142333984,30.285100653812,29.509618394637336,29.526118418925037,51681900,1.9477179379898457
2013-11-11,0.25,0.2887,4,0.2202,0.2543,0.5,31.01110076904297,31.167846353904224,30.813103530270386,31.09359778274693,26872500,-0.5028542152372251
2013-11-13,-0.0311,0.0696,5,0.0,0.0,0.0,31.48130989074707,31.48130989074707,30.44183405792161,30.507830974946337,44957600,2.141280249377786
2013-11-14,0.0,0.0,3,0.0,0.0,0.0,31.36582565307617,31.456574204482735,31.11833160645852,31.24207705623857,46183700,-0.36683428380737126
2013-11-20,0.0,0.0,3,0.0,0.0,0.0,30.82234001159668,31.096647200405997,30.639466438440625,30.68933874317426,32229900,0.9254412658818323
2013-11-21,0.0,,1,0.0,,0.0,31.088329315185547,31.19638806543803,30.97195323111323,30.980267394009,23064700,0.8629756971365365
2013-11-22,0.0,0.0,2,0.0,0.0,0.0,31.22964096069336,31.321077734572537,31.030145427615448,31.1963906482056,27982000,0.4545488568238554
2013-11-26,0.0208,0.0361,3,0.0,0.0,0.0,31.046762466430664,31.296136599433176,31.046762466430664,31.22963598505282,34465300,-0.7705087065600025
2013-11-29,0.0,0.0,2,0.148,0.2093,0.0,31.695144653320312,31.82814276940158,31.43745941613308,31.43745941613308,22090400,1.4095955902949209
2013-12-02,0.1071,0.1967,7,0.1307,0.1927,0.2857,31.961130142211918,32.23543727714538,31.636947541415942,31.661883688885126,42950400,0.8391994792922963
2013-12-04,0.0,0.0,2,0.201,0.2842,0.0,32.368446350097656,32.40169667197398,31.686830606259164,31.76164224501828,51983600,1.644482681541759
2013-12-06,0.0,0.0,2,0.148,0.2093,0.0,31.886329650878903,32.04426392481169,31.578772098093907,31.93620196321281,36457300,0.9473799066912925
2013-12-09,0.0,,1,0.0,,0.0,32.17726516723633,32.310263297917295,31.894643743173575,32.05258120336855,30286000,0.9124145661882688
2013-12-10,0.0208,0.0361,3,0.0,0.0,0.0,31.67851448059082,32.33519396212868,31.60370285394822,32.09413392395533,37828600,-1.5500095612642317
2013-12-11,-0.025,0.0433,3,-0.0911,0.1577,0.0,31.262887954711918,31.836441515085188,31.08001442636508,31.636946003183176,39853400,-1.312013939711576
2013-12-12,0.1892,0.0844,3,-0.1054,0.4252,0.6667,30.93870735168457,31.287826105340454,30.905457040596144,31.287826105340454,36012800,-1.0369502763051264
2013-12-13,0.5,,1,0.2023,,1.0,30.4981632232666,31.12990675197622,30.43997673653357,31.10496742128656,40066100,-1.4239254517334654
2013-12-16,0.0,,1,0.296,,0.0,30.664400100708008,30.75583687986092,30.37346777697102,30.531402014010453,31734200,0.5450717678453065
2013-12-17,0.125,0.25,4,0.1637,0.1097,0.25,30.356861114501957,30.847292452539847,30.198926781241983,30.705980115684977,45687700,-1.0029186457130468
2013-12-19,0.0,,1,0.368,,0.0,30.132413864135746,30.38178493089529,29.99110475564456,30.348534609747304,34160100,-0.902120816631502
2013-12-20,0.5,,1,0.2023,,1.0,30.589584350585938,30.697646272358277,30.08252822256661,30.09084238550822,62649100,1.5172049889913497
2013-12-23,0.0,,1,0.0,,0.0,30.439964294433597,30.664399153350285,30.38177783148383,30.59790169751816,25128700,-0.48912091919115497
2013-12-24,0.0833,0.1443,3,-0.0987,0.1709,0.3333,30.82234001159668,30.897148468697136,30.456592865284566,30.523093499495776,14243000,1.2561634877903183
2013-12-27,0.1889,0.2715,3,0.2716,0.312,0.3333,30.99689292907715,31.27120006044489,30.897141998648785,31.237952921226206,14563000,-0.40065765858028346
2014-01-02,0.1,0.5657,2,0.1012,0.143,0.5,30.88883399963379,31.088332708897397,30.838958529586787,31.046768231729352,30632200,-0.6682758002252043
2014-01-06,0.5,,1,0.2023,,1.0,30.03266143798828,30.66440158770527,30.016036279979325,30.63115127168736,43603700,-2.1132320574085317
2014-01-07,-0.05,0.1,4,-0.1822,0.2486,0.0,30.265399932861328,30.331900548691557,30.099151564209656,30.198902487954992,35802800,0.7749512821353166
2014-01-08,0.0,0.0,2,0.0092,0.6358,0.0,29.72510528564453,30.04097699393768,29.575485182690034,29.924604041125765,59971700,-1.7851891877039394
2014-01-10,0.0333,,1,0.0,,0.0,29.95784568786621,30.04928245886428,29.716785686312075,29.841472768750208,40548800,1.435378239389995
2014-01-13,-0.1556,,1,0.296,,0.0,29.07673072814941,29.941219778279464,28.95204681977483,29.916283630789376,45901900,-2.9411826501051674
2014-01-14,0.0,,1,0.0,,0.0,29.741722106933597,29.824847886295387,28.785799426204925,28.86892203464246,41623300,2.2870225163945435
2014-01-15,0.25,,1,0.0,,1.0,30.55634117126465,30.581280494985208,29.79991388418736,29.84147836674668,44812600,2.738977458676284
